src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.9,192.168.10.3,64123,53,17,2017-07-07 14:00:42,0.000183,3163934.426229508,27322.4043715847,16393.44262295082,10928.96174863388,3,2,255,324,85,85,85.0,0.0,162,162,162.0,0.0,162,85,115.8,37.72214203886094,1422.9599999999998,60,40,20,3,4.5749999999999994e-05,0.000176,0.0,7.521427723511009e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,115.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.0,162.0,0,3,2,255,324
192.168.10.9,192.168.10.3,64782,53,17,2017-07-07 14:00:42,0.0006,1400000.0000000002,8333.333333333334,5000.0,3333.3333333333335,3,2,504,336,168,168,168.0,0.0,168,168,168.0,0.0,168,168,168.0,0.0,0.0,60,40,20,3,0.00015,0.000593,0.0,0.0002557704048556048,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.0,168.0,0,3,2,504,336
192.168.10.25,192.168.10.3,54967,53,17,2017-07-07 14:00:42,0.000186,2645161.290322581,26881.72043010753,16129.032258064517,10752.688172043012,3,2,258,234,86,86,86.0,0.0,117,117,117.0,0.0,117,86,98.4,15.186836405255704,230.64000000000001,60,40,20,3,4.65e-05,0.000136,0.0,5.47243090408641e-05,4.6e-05,4.6e-05,0.0,2.3e-05,2.3e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,98.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,117.0,0,3,2,258,234
192.168.10.25,17.253.20.253,123,123,17,2017-07-07 14:00:43,0.114602,7067.93947749603,78.532660861067,43.62925603392611,34.90340482714089,5,4,450,360,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,100,80,20,5,0.01432525,0.028603,0.0,0.014109003266974602,0.086163,0.02888,0.0,0.02154075,0.012437003123240743,0.08599899999999999,0.028732,0.028565,0.028666333333333332,7.269265590293287e-05,0,0,0,0,0,0,0,0,0,0,0,0.8,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,5,4,450,360
192.168.10.25,17.253.24.125,123,123,17,2017-07-07 14:00:43,0.139284,5815.456190230034,64.61617989144482,35.89787771746934,28.718302173975477,5,4,450,360,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,100,80,20,5,0.017410500000000002,0.034843,0.0,0.01724624985322896,0.104738,0.035132,0.0,0.0261845,0.015118960967936917,0.104441,0.035016,0.034629,0.034813666666666666,0.0001584851903351078,0,0,0,0,0,0,0,0,0,0,0,0.8,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,5,4,450,360
192.168.10.14,224.0.0.252,62000,5355,17,2017-07-07 14:00:45,0.416932,3861.5409707098515,55.164871010140736,55.164871010140736,0.0,23,0,1610,0,70,70,70.0,0.0,0,0,0,0.0,70,70,70.0,0.0,0.0,460,0,20,23,0.018951454545454542,0.416862,0.0,0.08683120025749401,0.416932,0.416862,0.0,0.018951454545454542,0.08683120025749401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,70.0,0,0,0,0,0,0,0,0,0,0,616.0,22.0,0,0,1477.459154010725969702493452,0,70.0,0,0,23,0,1610,0
192.168.10.14,192.168.10.3,53408,53,17,2017-07-07 14:00:47,5.278273,256.5232984349237,2.462926794426889,1.3261913508452479,1.136735443581641,7,6,532,822,76,76,76.0,0.0,137,137,137.0,0.0,137,76,104.15384615384616,30.40962943099073,924.7455621301776,140,120,20,7,0.4398560833333334,1.803774,0.0,0.5918918740145109,2.117865,1.130809,0.0,0.35297749999999994,0.5009045287742798,2.704477,1.803774,3e-06,0.5408953999999999,0.7213888486320259,0,0,0,0,0,0,0,0,0,0,0,0.8571428571428571,104.15384615384616,0,0,0,0,0,0,0,0,0,0,136.0,4.0,380.0,4.0,137.7838879979089268762670292,421.8945507877770487143873814,76.0,137.0,0,7,6,532,822
192.168.10.14,192.168.10.3,137,137,17,2017-07-07 14:00:48,15.782105,184.63950151136368,1.837524208589412,0.9504435561669372,0.8870806524224747,15,14,1506,1408,110,92,100.4,8.97997772825746,104,98,100.57142857142857,2.9692299558323607,110,92,100.48275862068965,6.780401217175425,45.97384066587398,300,280,20,15,0.5636466071428572,10.559382,0.0,2.153688356425708,15.782045,10.559602,0.0,1.1272889285714287,2.9397008889256657,15.781943,10.55958,1e-06,1.2139956153846154,3.0333545805116753,0,0,0,0,0,0,0,0,0,0,0,0.9333333333333333,100.48275862068965,0,0,0,0,0,0,0,0,0,0,236.0,4.0,248.0,4.0,6465753.424657534246575342466,3.875E+6,100.4,100.57142857142857,0,15,14,1506,1408
192.168.10.14,192.168.10.3,65442,53,17,2017-07-07 14:00:48,0.000188,2978723.4042553194,26595.744680851065,15957.44680851064,10638.297872340427,3,2,276,284,92,92,92.0,0.0,142,142,142.0,0.0,142,92,112.0,24.49489742783178,600.0,60,40,20,3,4.7e-05,0.000181,0.0,7.737893770271081e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,142.0,0,3,2,276,284
192.168.10.14,192.168.10.3,58421,53,17,2017-07-07 14:00:48,0.00014,2871428.571428572,35714.28571428572,21428.57142857143,14285.714285714286,3,2,222,180,74,74,74.0,0.0,90,90,90.0,0.0,90,74,80.4,7.8383671769061705,61.44000000000001,60,40,20,3,3.5e-05,0.000133,0.0,5.659946996218251e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,90.0,0,3,2,222,180
192.168.10.14,192.168.10.3,58425,389,17,2017-07-07 14:00:48,0.000162,8049382.716049382,30864.197530864196,18518.51851851852,12345.679012345678,3,2,870,434,290,290,290.0,0.0,217,217,217.0,0.0,290,217,260.8,35.7625502446344,1278.9599999999998,60,40,20,3,4.05e-05,0.000153,0.0,6.497884271053155e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,260.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.0,217.0,0,3,2,870,434
192.168.10.14,192.168.10.3,58423,389,17,2017-07-07 14:00:48,0.000159,7257861.635220126,31446.540880503147,18867.924528301886,12578.61635220126,3,2,744,410,248,248,248.0,0.0,205,205,205.0,0.0,248,205,230.8,21.06561178793533,443.76000000000005,60,40,20,3,3.975e-05,0.000154,0.0,6.597111110175423e-05,2e-06,2e-06,0.0,1e-06,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,230.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.0,205.0,0,3,2,744,410
192.168.10.14,192.168.10.3,50980,53,17,2017-07-07 14:00:48,0.000179,3994413.407821229,27932.96089385475,16759.77653631285,11173.1843575419,3,2,369,346,123,123,123.0,0.0,173,173,173.0,0.0,173,123,143.0,24.49489742783178,600.0,60,40,20,3,4.475e-05,0.000172,0.0,7.34825659595526e-05,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0,173.0,0,3,2,369,346
192.168.10.14,192.168.10.3,50981,389,17,2017-07-07 14:00:48,0.00013,8900000.0,38461.53846153847,23076.923076923078,15384.615384615387,3,2,747,410,249,249,249.0,0.0,205,205,205.0,0.0,249,205,231.4,21.555509736491967,464.64,60,40,20,3,3.25e-05,0.000122,0.0,5.169864601708637e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,231.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0,205.0,0,3,2,747,410
192.168.10.14,192.168.10.3,49412,135,6,2017-07-07 14:00:48,23.054697,275.9524447447737,2.0386301325061873,1.25787816686552,0.7807519656406675,29,18,3478,2884,210,60,119.93103448275862,70.74672212924987,294,60,160.22222222222223,78.69742022847562,294,60,135.36170212765958,76.44450790339437,5843.762788592123,580,360,20,26,0.5011890652173913,10.488038,0.0,1.9450904639120248,23.054696999999997,10.488038,0.0,0.8233820357142856,2.4393158581351466,23.054555,10.538684,1e-06,1.356150294117647,3.036067395351655,12,12,0,0,4,5,0,24,44,0,0,0.6206896551724138,135.36170212765958,8192,8192,0,0,0,0,0,0,0,0,284.0,4.0,24.0,4.0,8653.128380128273487606831096,4E+6,119.93103448275862,160.22222222222223,0,29,18,3478,2884
192.168.10.5,192.168.10.3,49159,445,6,2017-07-07 14:00:50,106.17649,881.2685369425943,2.2603873983779272,1.177285103321837,1.08310229505609,125,115,41102,52468,3126,60,328.816,453.492339675104,3308,60,456.24347826086955,536.8934408290838,3308,60,389.875,499.28599957839793,249286.509375,2500,2300,20,122,0.4442530962343097,30.004236,0.0,3.4075564180625326,106.176446,30.00428,0.0,0.8562616612903227,4.693332478768222,106.176479,30.008565,1e-06,0.9313726228070177,4.892073411158996,98,98,0,0,0,5,0,196,237,0,0,0.92,389.875,8192,8192,0,0,0,0,0,0,0,0,1849.5,4.25,4846.0,4.666666666666667,9779.039703059816315847913329,10603938.73085339168490153173,328.816,456.24347826086955,0,125,115,41102,52468
192.168.10.14,192.168.10.3,49413,49666,6,2017-07-07 14:00:48,53.044629,563.1107345476956,1.9417611536127437,0.9991586518589847,0.942602501753759,53,50,19720,10150,1803,60,372.07547169811323,509.00876105655067,354,60,203.0,100.89638249213894,1803,60,290.0,381.3141303694599,145400.46601941748,1060,1000,20,50,0.5200453823529411,40.423049,0.0,4.060627842872529,53.044629,40.423049,0.0,1.020089019230769,5.642085476878125,53.04461,40.485243,1e-06,1.0825430612244897,5.817844634926641,38,38,0,0,4,5,0,76,100,0,0,0.9433962264150944,290.0,8192,8192,0,0,0,0,0,0,0,0,3510.0,4.0,377.0,4.0,43721.97309417040358744394619,1013440.860215053763440860215,372.07547169811323,203.0,0,53,50,19720,10150
192.168.10.14,192.168.10.3,49414,445,6,2017-07-07 14:00:48,86.933756,1365.5915200534992,4.520683542075417,2.3581173692759805,2.162566172799436,205,188,53510,65206,3139,60,261.0243902439024,365.11176289612473,3308,60,346.8404255319149,466.7199329497134,3308,60,302.0763358778626,419.0186636455067,175576.6404832663,4100,3760,20,202,0.2217697857142857,30.000694,0.0,2.254564607764556,86.933719,30.000727,0.0,0.42614568137254905,3.1113289682168603,86.933738,30.005472,1e-06,0.4648862994652407,3.2517010915384152,174,174,0,0,0,5,0,348,390,0,0,0.9170731707317074,302.0763358778626,8192,8192,0,0,0,0,0,0,0,0,1511.2,4.2,4846.0,4.333333333333333,9212.915151197398534175940343,10019297.03652653342522398346,261.0243902439024,346.8404255319149,0,205,188,53510,65206
192.168.10.14,192.168.10.3,49415,88,6,2017-07-07 14:00:48,0.000602,3166112.9568106313,28239.20265780731,14950.166112956811,13289.036544850498,9,8,1012,894,287,60,112.44444444444444,93.34060818209011,261,60,111.75,86.20433573782701,287,60,112.11764705882354,90.05350197517629,8109.63321799308,180,160,20,6,3.7625e-05,0.000337,0.0,7.93590535162813e-05,0.00056,0.000363,0.0,7.000000000000001e-05,0.00011295906338138608,0.000526,0.000406,0.0,7.514285714285715e-05,0.0001370739410176947,2,2,0,0,2,5,2,4,14,0,0,0.8888888888888888,112.11764705882354,8192,8192,0,0,0,0,0,0,0,0,478.0,4.0,0,0,9372549.019607843137254901961,0,112.44444444444444,111.75,0,9,8,1012,894
192.168.10.14,192.168.10.3,49416,88,6,2017-07-07 14:00:48,0.000588,3241496.598639456,28911.56462585034,15306.122448979593,13605.442176870749,9,8,1012,894,287,60,112.44444444444444,93.34060818209011,261,60,111.75,86.20433573782701,287,60,112.11764705882354,90.05350197517629,8109.63321799308,180,160,20,6,3.675e-05,0.000363,0.0,8.81500850822051e-05,0.00054,0.000469,0.0,6.750000000000001e-05,0.00015299346391267832,0.000555,0.000395,1e-06,7.928571428571429e-05,0.00013350196818850307,2,2,0,0,2,5,2,4,14,0,0,0.8888888888888888,112.11764705882354,8192,8192,0,0,0,0,0,0,0,0,478.0,4.0,0,0,1.195E+8,0,112.44444444444444,111.75,0,9,8,1012,894
192.168.10.14,192.168.10.3,49417,88,6,2017-07-07 14:00:48,0.000801,6037453.183520599,23720.349563046195,13732.833957553059,9987.515605493134,11,8,1292,3544,367,60,117.45454545454545,117.66467272130396,1586,60,443.0,659.9159037331954,1586,60,254.52631578947367,466.0619304252276,217213.72299168972,220,160,20,8,4.45e-05,0.000618,0.0,0.00013980472492412804,0.0007700000000000001,0.000648,0.0,7.7e-05,0.0001915186674974531,0.000771,0.000701,0.0,0.00011014285714285716,0.00024201560077897493,2,2,0,0,2,5,2,4,16,0,0,0.7272727272727273,254.52631578947367,8192,8192,0,0,0,0,0,0,0,0,331.0,4.0,24.0,4.0,11614035.08771929824561403509,8E+6,117.45454545454545,443.0,0,11,8,1292,3544
192.168.10.51,224.0.0.251,5353,5353,17,2017-07-07 14:01:06,90.275363,565.5142034709958,3.0019264502985163,3.0019264502985163,0.0,271,0,51052,0,334,81,188.38376383763838,94.96878664853017,0,0,0,0.0,334,81,188.38376383763838,94.96878664853017,9019.070437494043,5420,0,20,271,0.3343531962962962,32.003327,0.0,2.5789317580729096,90.275363,32.003327,0.0,0.3343531962962962,2.5789317580729096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,188.38376383763838,0,0,0,0,0,0,0,0,0,0,3939.8,27.0,0,0,12743.36947264678017897903609,0,188.38376383763838,0,0,271,0,51052,0
192.168.10.14,192.168.10.3,49418,88,6,2017-07-07 14:00:48,0.000903,5355481.727574751,21040.974529346622,12181.616832779622,8859.357696566998,11,8,1292,3544,367,60,117.45454545454545,117.66467272130396,1586,60,443.0,659.9159037331954,1586,60,254.52631578947367,466.0619304252276,217213.72299168972,220,160,20,8,5.016666666666666e-05,0.000651,0.0,0.00014729345237012782,0.00083,0.00071,0.0,8.3e-05,0.00021011235089827537,0.000866,0.00068,1e-06,0.00012371428571428573,0.00023043915483622282,2,2,0,0,2,5,2,4,16,0,0,0.7272727272727273,254.52631578947367,8192,8192,0,0,0,0,0,0,0,0,331.0,4.0,24.0,4.0,12036363.63636363636363636364,338028.1690140845070422535211,117.45454545454545,443.0,0,11,8,1292,3544
192.168.10.14,192.168.10.3,49419,88,6,2017-07-07 14:00:48,0.001091,6918423.464711274,19248.39596700275,10082.49312557287,9165.902841429881,11,10,3842,3706,1642,60,349.27272727272725,609.4028509210831,1607,60,370.6,618.2043675031745,1642,60,359.42857142857144,613.702236735495,376630.4353741495,220,200,20,8,5.4549999999999984e-05,0.000707,0.0,0.00015120134754690516,0.00103,0.00079,0.0,0.00010299999999999998,0.0002306265379352515,0.001089,0.000707,1e-06,0.00012099999999999999,0.0002094208946383123,2,2,0,0,2,5,2,4,18,0,0,0.9090909090909091,359.42857142857144,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.27272727272725,370.6,0,11,10,3842,3706
192.168.10.3,192.168.10.14,88,49420,6,2017-07-07 14:00:48,0.001169,6417450.812660394,17964.071856287428,9409.751924721986,8554.319931565442,11,10,3752,3750,1597,60,341.09090909090907,592.0467510018959,1629,60,375.0,627.0043062053084,1629,60,357.23809523809524,609.1789872843225,371099.0385487528,220,200,20,8,5.845e-05,0.000781,0.0,0.00016716233876085845,0.001169,0.000781,0.0,0.0001169,0.00022358910975268898,0.001095,0.000932,1e-06,0.00012166666666666668,0.0002873553742513112,2,2,0,0,2,5,2,4,19,0,0,0.9090909090909091,357.23809523809524,8192,8192,0,0,0,0,0,0,0,0,1561.0,4.0,1593.0,4.0,3286315.789473684210526315789,32845360.82474226804123711340,341.09090909090907,375.0,0,11,10,3752,3750
192.168.10.14,192.168.10.3,49421,88,6,2017-07-07 14:00:48,0.000681,9703377.38619677,24963.289280469897,13215.859030837006,11747.430249632893,9,8,3308,3300,1435,60,367.55555555555554,570.5790647542218,1464,60,412.5,607.0887496898621,1464,60,388.70588235294116,588.4702765951616,346297.2664359861,180,160,20,6,4.25625e-05,0.00028,0.0,7.567691916132686e-05,0.000484,0.000363,0.0,6.05e-05,0.00011666190466471906,0.000662,0.000377,1e-06,9.457142857142858e-05,0.0001298844070074367,2,2,0,0,2,5,2,4,14,0,0,0.8888888888888888,388.70588235294116,8192,8192,0,0,0,0,0,0,0,0,2774.0,4.0,24.0,4.0,53346153.84615384615384615385,129032.2580645161290322580645,367.55555555555554,412.5,0,9,8,3308,3300
192.168.10.14,192.168.10.3,49422,49671,6,2017-07-07 14:00:49,22.934195,329.63877738023945,1.8749295538823143,1.0900753220246013,0.784854231857713,25,18,4460,3100,814,60,178.4,200.6339951254523,734,60,172.22222222222223,202.01527872788776,814,60,175.8139534883721,201.23644034214885,40496.10492157923,500,360,20,22,0.5460522619047619,22.613547,0.0,3.44652988607902,22.934195,22.613547,0.0,0.9555914583333335,4.516209123758248,22.934101,22.665913,1e-06,1.3490647647058824,5.3295795061946105,12,12,0,0,4,5,0,24,40,0,0,0.72,175.8139534883721,8192,8192,0,0,0,0,0,0,0,0,888.0,4.0,24.0,4.0,8373.487727371309489009797358,470588.2352941176470588235294,178.4,172.22222222222223,0,25,18,4460,3100
192.168.10.14,192.168.10.3,49423,389,6,2017-07-07 14:00:49,0.004197,2730998.332142006,6671.4319752203955,3573.98141529664,3097.450559923755,15,13,5012,6450,1726,60,334.1333333333333,557.5777215380431,2688,60,496.15384615384613,784.2211075724309,2688,60,409.35714285714283,677.2118899410664,458615.94387755106,300,260,20,12,0.00015544444444444446,0.002132,0.0,0.00043469004140739807,0.00415,0.002132,0.0,0.0002964285714285715,0.0006326340303260098,0.0041329999999999995,0.002195,1e-06,0.0003444166666666667,0.0006313075661320364,6,4,0,0,2,5,4,10,23,0,0,0.8666666666666667,409.35714285714283,8192,8192,0,0,0,0,0,0,0,0,2034.0,4.0,432.0,4.0,1796026.490066225165562913907,813559.3220338983050847457627,334.1333333333333,496.15384615384613,0,15,13,5012,6450
192.168.10.14,192.168.10.3,49424,88,6,2017-07-07 14:00:49,0.001091,6918423.464711274,19248.39596700275,10082.49312557287,9165.902841429881,11,10,3842,3706,1642,60,349.27272727272725,609.4028509210831,1607,60,370.6,618.2043675031745,1642,60,359.42857142857144,613.702236735495,376630.4353741495,220,200,20,8,5.455e-05,0.0007,0.0,0.00015064278110815666,0.0009989999999999999,0.00082,0.0,9.989999999999999e-05,0.00024505446333417395,0.001004,0.0007,1e-06,0.00011155555555555555,0.00021134022654957263,2,2,0,0,2,5,2,4,18,0,0,0.9090909090909091,359.42857142857144,8192,8192,0,0,0,0,0,0,0,0,1606.0,4.0,1571.0,4.0,3.212E+8,3803874.092009685230024213075,349.27272727272725,370.6,0,11,10,3842,3706
192.168.10.5,224.0.0.252,61595,5355,17,2017-07-07 14:00:49,0.422485,4142.1588932151435,59.173698474502054,59.173698474502054,0.0,25,0,1750,0,70,70,70.0,0.0,0,0,0,0.0,70,70,70.0,0.0,0.0,500,0,20,25,0.017603541666666663,0.422411,0.0,0.08440819052377715,0.422485,0.422411,0.0,0.017603541666666663,0.08440819052377715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,70.0,0,0,0,0,0,0,0,0,0,0,672.0,24.0,0,0,1590.589014994615193438820313,0,70.0,0,0,25,0,1750,0
192.168.10.5,192.168.10.3,123,123,17,2017-07-07 14:00:53,130.153063,9.680909315211428,0.10756565905790477,0.06146609089023129,0.04609956816767347,8,6,720,540,90,90,90.0,0.0,90,90,90.0,0.0,90,90,90.0,0.0,0.0,160,120,20,8,10.011774076923077,64.637028,0.0,23.163427048346183,130.153063,64.637102,0.0,18.593294714285715,28.92893886396996,66.13777,64.6371,3e-06,13.227554000000001,25.71134283825353,0,0,0,0,0,0,0,0,0,0,0,0.75,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,90.0,0,8,6,720,540
192.168.10.14,65.152.202.208,49435,80,6,2017-07-07 14:01:07,104.666443,11.40766768963382,0.1050957659849012,0.06687912380857348,0.038216642176327704,7,4,713,481,341,60,101.85714285714286,97.66477442386946,295,60,120.25,100.9216899382883,341,60,108.54545454545455,99.25665870620801,9851.884297520659,140,80,20,5,10.4666443,104.493535,0.0,31.34230365809488,104.666443,104.493535,0.0,17.444407166666664,38.92956604666649,104.62664199999999,104.586513,0.000475,34.87554733333333,49.293099140974384,1,1,0,0,2,3,0,2,9,0,0,0.5714285714285714,108.54545454545455,8192,29200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.85714285714286,120.25,0,7,4,713,481
192.168.10.5,192.168.10.255,137,137,17,2017-07-07 14:00:50,4.80473,7455.569823902696,75.13429474705134,75.13429474705134,0.0,361,0,35822,0,110,92,99.22991689750693,8.824217008339522,0,0,0,0.0,110,92,99.22991689750693,8.824217008339522,77.8668058102685,7220,0,20,361,0.013346472222222223,0.846444,0.0,0.08973583251438207,4.80473,0.846444,0.0,0.013346472222222223,0.08973583251438207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,99.22991689750693,0,0,0,0,0,0,0,0,0,0,20592.0,360.0,0,0,4285.776724186374676620746639,0,99.22991689750693,0,0,361,0,35822,0
192.168.10.14,13.82.187.188,49444,443,6,2017-07-07 14:01:13,104.922418,76.87584935375774,0.1906170328632724,0.11437021971796342,0.07624681314530896,12,8,2951,5115,1611,60,245.91666666666666,422.62265642322376,1514,60,639.375,649.9388312564498,1611,60,403.3,559.7217255029502,313288.41,240,160,20,10,5.52223252631579,104.599246,0.0,23.352685034061743,104.922418,104.599246,0.0,9.538401636363636,30.06089277534552,104.875783,104.683724,4.8e-05,14.982254714285714,36.62048369152312,4,3,0,0,2,3,0,7,18,0,0,0.6666666666666666,403.3,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.91666666666666,639.375,0,12,8,2951,5115
192.168.10.5,192.168.10.3,53643,53,17,2017-07-07 14:00:50,0.000203,3522167.487684729,24630.54187192118,14778.32512315271,9852.216748768473,3,2,369,346,123,123,123.0,0.0,173,173,173.0,0.0,173,123,143.0,24.49489742783178,600.0,60,40,20,3,5.0749999999999994e-05,0.000197,0.0,8.444931912099706e-05,2e-06,2e-06,0.0,1e-06,1e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.0,173.0,0,3,2,369,346
192.168.10.14,192.168.10.3,54608,53,17,2017-07-07 14:00:50,0.023687,17393.50698695487,211.08624984168532,126.65174990501119,84.43449993667413,3,2,228,184,76,76,76.0,0.0,92,92,92.0,0.0,92,76,82.4,7.8383671769061705,61.44000000000001,60,40,20,3,0.00592175,0.023681,0.0,0.010253307841252987,3e-06,3e-06,0.0,1.5e-06,1.5e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,82.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.0,92.0,0,3,2,228,184
192.168.10.3,192.168.10.1,62497,53,17,2017-07-07 14:00:50,0.023351,11862.447004410946,128.47415528242902,85.64943685495268,42.82471842747634,2,1,174,103,87,87,87.0,0.0,103,103,103.0,0.0,103,87,92.33333333333333,7.542472332656507,56.88888888888889,40,20,20,2,0.0116755,0.023351,0.0,0.0116755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,92.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.0,103.0,0,2,1,174,103
192.168.10.5,192.168.10.3,54104,53,17,2017-07-07 14:00:50,0.000148,2716216.2162162163,33783.78378378379,20270.27027027027,13513.513513513513,3,2,222,180,74,74,74.0,0.0,90,90,90.0,0.0,90,74,80.4,7.8383671769061705,61.44000000000001,60,40,20,3,3.7e-05,0.000141,0.0,6.0062467481781e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,90.0,0,3,2,222,180
192.168.10.5,192.168.10.3,54106,389,17,2017-07-07 14:00:50,0.000128,10046875.0,39062.5,23437.5,15625.0,3,2,876,410,292,292,292.0,0.0,205,205,205.0,0.0,292,205,257.2,42.621121524427295,1816.56,60,40,20,3,3.2e-05,0.000121,0.0,5.14052526498995e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,257.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.0,205.0,0,3,2,876,410
192.168.10.5,192.168.10.3,54107,389,17,2017-07-07 14:00:50,0.000126,9182539.682539683,39682.53968253968,23809.52380952381,15873.015873015873,3,2,747,410,249,249,249.0,0.0,205,205,205.0,0.0,249,205,231.4,21.555509736491967,464.64,60,40,20,3,3.15e-05,0.000123,0.0,5.283228179815822e-05,1e-06,1e-06,0.0,5e-07,5e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,231.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0,205.0,0,3,2,747,410
192.168.10.5,192.168.10.3,54108,389,17,2017-07-07 14:00:50,0.000126,9182539.682539683,39682.53968253968,23809.52380952381,15873.015873015873,3,2,747,410,249,249,249.0,0.0,205,205,205.0,0.0,249,205,231.4,21.555509736491967,464.64,60,40,20,3,3.15e-05,0.000118,0.0,4.996748943062879e-05,4e-06,4e-06,0.0,2e-06,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,231.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0,205.0,0,3,2,747,410
